gene	flanks	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac	A1CF	ANKHD1	BRUNOL4	BRUNOL5	BRUNOL6	CNOT4	CPEB2	CPEB4	DAZAP1	ENOX1	ESRP2	FMR1	FUS	FXR1	FXR2	G3BP2	HNRNPA1	HNRNPA1L2	HNRNPA2B1	HNRNPC	HNRNPCL1	HNRNPF	HNRNPH1	HNRNPH2	HNRNPK	HNRNPL	HNRNPM	HNRNPU	HuR	IGF2BP2	IGF2BP3	KHDRBS1	KHDRBS2	KHDRBS3	LIN28A	MATR3	MBNL1	MSI1	PABPC1	PABPC3	PABPC4	PABPC5	PABPN1	PCBP1	PCBP2	PPRC1	PTBP1	PUM2	QKI	RALY	RBFOX1	RBM24	RBM28	RBM3	RBM4	RBM41	RBM42	RBM45	RBM46	RBM5	RBM6	RBM8A	RBMS1	RBMS3	SAMD4A	SART3	SFPQ	SNRNP70	SNRPA	SRSF1	SRSF10	SRSF2	SRSF7	SRSF9	TARDBP	TIA1	TUT1	U2AF2	YBX1	YBX2	ZC3H10	ZC3H14	ZCRB1	ZNF638
KANK2	11197347-11197747	-0.4036	-0.08861	0.0	0.0	1.68247	0.0	2.0919271337598198	0.0	0.0	0.0	1.3202553847763685	0.0	0.0	0.0	3.54607740663889	0.0	0.3519263720466117	0.8039107376368054	0.450971970889597	2.916488503207577	0.0	0.3817800911610703	0.0	0.0	0.0	0.0	1.8259982424277863	2.033691364425753	2.1393883155650606	0.0	0.6948283201673471	0.0	0.0	0.0	0.6707324124638973	0.0	0.0	0.0	0.0	0.0	0.0	1.820466852829905	0.0	0.0	0.0	0.0	0.0	0.0	1.371299997012981	0.3712321471135423	4.329208047018477	0.9185985329439652	0.0	0.0	0.0	3.5741620151345246	20.49207836574825	0.0	0.0	1.254163371105334	0.0	0.0	0.7999568729773862	0.0	3.825959230624038	0.0	0.4998652071659996	0.0	0.0	0.3345270464670616	0.0	0.0	0.0	0.0	0.7926686695980498	0.0	3.035062736684328	1.5507159117115743	0.0	0.6115157952255087	0.0	0.0	0.0	0.0	6.115557991218206	0.7902968247796955	0.0	0.0	0.0
KANK2	11197348-11197748	-0.4036	-0.08861	0.0	0.0	1.68247	0.6652578110958086	2.1940009759567376	7.869937071589806	0.5872911086000225	0.0	1.348686882882359	5.402638904809953	1.403718506704491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.004076666970388	0.5559330725732262	4.779351688617214	0.7160331533921002	1.5138385951467503	12.976815275447995	0.0	1.644637364274739	0.0	0.0	0.0	0.0	0.7371208553651513	0.7283958575130423	0.6969449435257047	1.137678766506703	0.2852269358244956	0.9877132867744968	0.8827899458955517	1.3530373475800246	1.2865867791706822	1.820466852829905	0.0	4.7507244665659245	2.60134917753216	3.243698600070085	0.030030051951982	0.914071737549954	2.171965838056622	0.4829622108079093	0.0	1.422612189252067	0.7803463064336839	0.1828745925141736	0.142027619311524	0.0	0.0	0.0	0.0	0.0	3.9296029948921993	0.1502666123384618	0.0	13.13370597786911	3.4925338246320488	0.3060900966252033	0.0	0.8491979244952019	3.1128380148504764	0.0	0.0884788213338663	0.0	0.0	0.0	0.5209424927987183	0.1801816385259211	2.047563892113632	1.1175199687638069	2.150797849724248	0.0	1.361770088113029	0.0	0.413961316110723	0.0	5.539709808656952	0.0	1.7549030906976384	3.43655702149843	0.3409723905794433
GIPC1	14491456-14491856	0.4108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.650436212684659	0.0	0.0	0.0	4.465804046675164	0.0	0.0	0.3553538288874135	0.0	0.0	2.6916982303618813	1.269377958717305	0.8154122634712373	3.8712559096217176	0.5747576270308483	0.0	0.0	1.9385794489442525	2.3402187584841267	2.33742906610904	0.8680246805324048	0.0	0.5695419589493069	0.0	0.7872048673204477	0.0	0.0	0.0	0.0	0.0	1.7703642196551912	0.0	1.814628280498828	4.110572328624023	0.0	0.0	0.0	0.0	0.8013362232521263	1.6668962686543531	0.3856489295257186	3.147781463367268	1.081393641570613	0.0	0.0	0.0	0.0	0.0	0.2523674566835162	0.0	1.1238201863410302	0.0	0.0	0.8121401942228537	0.0	3.309603932628661	0.0	0.3432329712905646	0.0	0.0	0.379848538789978	0.0	0.0	0.0	0.0	1.0287542334641355	0.1058728167130093	2.5368246832872945	1.4829113293371414	2.923308519513492	0.0	0.0	0.0	0.0	0.0	0.0	0.7268135852635311	1.432115327798655	0.0	0.442875903893034
GIPC1	14491543-14491943	0.4108	0.0	0.0	0.0	0.0	0.0	0.0	7.145780252441573	0.5141924045953818	6.496960823836253	0.0	0.0	0.0	0.0	2.3991395688700967	16.517620602391904	0.2549783071210756	0.8762133580220745	0.0	0.0	0.0	0.5414932525063892	4.244731626661619	0.5724707929710439	0.0	0.0	1.8259982424277863	1.573900273338191	1.8885823823501944	0.0	0.0	0.304226486675604	0.8546247857357414	0.0	0.0	0.0	0.0	0.0	0.0	1.2833269171549126	0.0	1.642974253965155	0.0	0.0	0.0	0.0	0.0	0.8717197470434729	0.0	0.0	3.841653466643393	0.910784367729886	0.0	0.0	0.0	0.0	20.648048517244	0.2404867733381076	0.0	0.986928659758424	0.0	0.0	0.0	0.0	3.0112076548926394	0.0	0.4476544618741879	0.0	0.0	0.2352457617179053	0.0	0.922988409360755	0.0	1.5361420333527165	0.5983871329318611	0.1330657044476414	1.9779901098825148	0.9819108040149404	1.8144171433692704	0.6115157952255087	0.0	0.0	0.0	1.1426076312982325	4.315089437882583	0.5331201975426795	0.0	0.0	0.0
GIPC1	14492657-14493057	0.4108	0.0	0.0	0.0	0.0	0.7261416864248942	0.0	9.942788072432108	0.7329326329286604	0.0	1.2809682237571811	6.140298984108947	1.6639172327160594	0.0	0.0	0.0	0.0	0.0	0.5190844262022927	0.0	1.073323333658001	0.0	0.0	0.0	1.8663127137712523	15.83492374028778	1.1108778234839063	0.0	0.0	0.0	1.3802451404351832	0.500943281707437	0.7761957965810246	0.8824336700035053	0.8765778769786795	0.0	0.0	0.6718927373983253	0.4892802218003632	0.0	1.364960217476664	1.4310340783470483	1.9565369346644967	0.0	0.0	0.0	0.0	0.0	1.5585480111918202	0.3099608218617926	0.0	1.422612189252067	0.7716674065071969	0.1815049896458434	0.1766271926702088	5.51724697659698	11.91971888546305	0.0	0.0	0.0	4.275919733624263	0.1126854827015979	0.0	12.4926793448211	0.0	0.2680241356527883	0.0	0.0	2.8710334336426206	0.0	0.0	0.0	0.0	1.7716886584385092	0.5209424927987183	0.0	2.115641463974187	0.0	0.0	0.606900581676637	1.8291803090440644	0.0	0.4508038732445773	1.1426076312982325	0.0	0.0	2.042960524677111	3.1865510843351568	0.6022012382007909
GIPC1	14492712-14493112	0.4108	0.0	0.0	0.0	0.0	0.0	4.132230715144186	9.889146826569275	0.7295973308447985	6.066610632120224	0.0	0.0	0.0	0.0	0.0	12.56390628476838	0.3178966219843654	0.8142090337154194	0.0	3.0338422485902563	1.3273720420681812	0.5500258734549747	4.244731626661619	0.6979925735869762	0.0	0.0	1.887458390883204	1.7389534855234696	2.2229902933033494	0.0	0.0	0.466643943086502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0367672068593827	0.0	1.7001922628097126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.462910957948759	0.9146914503369256	0.0	0.0	0.0	0.0	20.57006344149612	0.0	0.0	1.3536358015833552	0.0	0.0	0.0	0.0	4.091921130345275	0.0	0.4967044669801725	0.0	0.0	0.4323883366786852	0.0	0.5178703488807134	0.0	0.0	0.9365709939976956	0.0	1.9951965291439733	1.1966253148673125	2.594208780828536	0.7574078235203995	0.0	0.0	0.0	0.0	0.0	0.8505363951235011	0.0	0.0	0.0
GIPC1	14495837-14496237	-0.4108	-0.7194	0.0	0.0	0.50985	0.6313657871626177	0.0	11.337460464865744	0.8199284289493927	0.0	0.8767240143229134	6.222719104701014	1.9094409763495348	2.7978686077358192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5160622194958678	2.0219355536252337	17.329162902607525	0.0	0.0	0.0	0.0	0.8178268878195771	0.0	0.0	0.9087036845367626	0.913583803183584	1.0582438385734798	0.4105147421771413	1.0926427721336822	0.9137987316854792	0.0	1.79101716397227	1.7001922628097126	0.0	3.7658881030985767	2.9969460570647	3.3644922958021106	0.0187556113945712	0.615170279371119	0.0	0.0	0.0	1.422612189252067	1.0678820344329425	0.2013316216445271	0.1792886983131845	0.0	0.0	0.0	0.0	0.0	4.640956296071573	0.0	0.0	10.046012806469925	0.0	0.0	0.0	1.2676909282149058	3.068489576375673	0.0	0.0704039383999412	0.0	0.0	0.0	0.0	0.0	1.6622897216940042	0.0	0.0	0.6633087472739585	1.8533358760172445	1.470127423845684	0.4770214232649231	1.4881967357492327	0.0	0.0	2.1621332219499423	3.1865510843351568	0.4330090557785435
GIPC1	14495852-14496252	-0.4108	-0.7194	0.0	0.0	0.50985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5764900325674128	0.0	1.829726706177834	0.0	0.0	0.0	0.4268756911634947	0.0	0.0	1.3130644800849072	1.4088470611529127	2.238751321893355	0.922059948900414	0.0	0.3156115612598639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.150456029633223	1.379162115693184	2.352360792191048	0.0	0.0	0.0	0.0	0.0	0.0	2.1575194037282843	0.4992531749336687	2.837729023365146	1.2402816675902213	0.0	0.0	0.0	0.0	0.0	0.0	1.9080465005130305	0.9080367321379244	0.0	0.0	0.0	0.0	2.5285841100326385	0.0	0.3053040890606386	0.0	0.0	0.0	0.0	0.0	0.0	1.4947032752357714	0.9767671739975968	0.0	3.3328086004260977	0.9793995231862576	1.9585803032356892	0.5715172778019535	0.0	1.352048519784504	0.0	2.331410760484162	8.019126000820256	0.6061027539207515	0.0	0.0	0.0
GIPC1	14495927-14496327	-0.4108	-0.7194	0.0	0.0	0.50985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.1635566336495	0.0	0.6616655230509495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08102913882223	0.0	2.253827088370751	0.717630953301246	0.5896791488762586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3984855136065586	0.0	0.0	0.0	0.0	0.0	0.0	1.5368783596993136	0.3712321471135423	4.196657747389317	0.8374180387754766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0692506711885106	0.0	0.0	0.0	0.0	0.0	0.374125900005005	0.4240074427061476	0.0	0.0	0.3623352728270755	0.0	0.0	0.0	2.631724638304228	0.6581454538650474	0.0	3.400138067101373	1.255640414341356	0.0	0.6138234019999447	0.0	0.0	0.0	2.0431274635394185	0.0	0.0	0.0	0.0	0.4752262255798882
GIPC1	14495932-14496332	-0.4108	-0.7194	0.0	0.0	0.50985	0.0	0.0	0.0	0.0	0.0	1.213766500961203	7.106674898050925	1.855256426030423	0.0	0.0	0.0	0.0	0.0	0.4793687088187968	0.0	0.0	0.0	0.0	0.0	2.0167094134808834	17.28403487421532	0.0	0.0	0.0	0.551532394376922	0.6837941478713687	0.0	0.0	0.9907974799531916	1.0034002699100717	1.042250228922495	0.3132841638725081	0.7124884071438463	0.6937186767870546	0.0	1.414403863119364	1.6943536904786354	0.0	2.4728423973525104	0.0	2.3770869481210566	0.0243489280885515	0.0	0.0	0.0	0.0	1.5658718848435171	1.1576897814983278	0.1914183056451852	0.2127994739088337	0.0	15.734988745128122	0.0	0.0	0.0	4.583236839616229	0.2034824184036049	0.7146736242591147	14.03407926398234	0.0	0.0	0.0	2.148827712702184	4.333475988109347	0.0	0.0463218934864991	0.0	0.0	0.0	0.5715896795985936	0.1014556978931706	1.624884462429963	0.7743115888438362	0.0	0.5645944574786458	2.155280463181996	1.2190970820056943	0.4546675121949441	0.0	0.0	0.0	2.007549208916041	1.9621367609330629	0.0
GIPC1	14495949-14496349	-0.4108	-0.7194	0.0	0.0	0.50985	0.0	2.907344608781174	7.249231226605606	0.5664454705758855	5.5111365961167165	0.8710377147017153	3.8469591286346994	1.138439979100506	0.0	0.0	22.93905349003825	0.202342362780191	0.0	0.6269125988984844	0.0	1.090635000329904	0.6209122628739929	5.12628598414159	0.6880829593278237	1.1352337758004971	9.938194697039386	2.1798248914795373	1.733058727945424	2.383341627653838	0.501489879829209	0.0	0.484946531342211	0.6759964830346068	0.0	0.0	0.0	0.0	0.0	0.0	1.6627575149721323	0.0	1.6312971093030004	0.0	0.0	0.0	2.236345669607595	0.0	0.0	0.0	0.0	0.0	1.267631245839498	0.0	0.0	0.1215219281076881	0.0	14.805166688134276	0.1790644169575964	0.0	0.568770260789689	2.8890927933864043	0.0	0.7838748889333693	15.77610583928838	3.758495724353285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9853423590642424	0.1014556978931706	2.4679990062414583	1.808540743456333	2.1435168820542265	0.6138234019999447	1.1606749930613047	0.0	0.0	2.005118509581186	6.218657447484632	0.5713491556454792	0.0	0.0	0.0
CCDC124	17932815-17933215	-0.3356	0.04314	0.0	0.0	0.80081	0.0	3.0950666174191834	0.0	0.0	3.412468480567626	0.0	0.0	0.0	2.2226299036212502	0.0	9.811863618634227	0.3144691651435637	0.0	0.0	0.0	1.1079466670018074	0.6246316104669661	5.260888907541757	0.0	0.0	0.0	1.8259982424277863	0.0	1.2334718026960632	0.0	0.8914962146191978	0.375131001807957	0.6804621906021352	0.6364508066466419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8776848616744628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0583852662180466	0.0	0.0	0.0	0.0	16.124914123867477	0.0	0.0	0.0	3.5240068143951877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.423631703697234	0.0	0.0	0.7483098545202373	0.0	0.7323743995981981	0.0	3.038055157425451	0.0	0.0	0.6022853681277652	0.0	0.0	0.2773540817941844	0.0	0.0	0.0	0.0	1.8371337923514264	0.0
CCDC124	17932823-17933223	-0.3356	0.04314	0.0	0.0	0.80081	0.0	0.0	10.61330364571751	0.7712886068930727	6.294108530824732	0.0	4.500138584326826	0.942585406592883	0.0	0.0	17.295488412507794	0.0	0.0	0.0	0.0	1.1655079586858856	0.4524476954275607	4.485500236123891	0.6293875517928431	0.0	0.0	1.1844002440660883	0.0	1.6062543919553178	0.0	0.0	0.407124502538409	0.6235244191161484	0.5248032448802985	0.0	0.0	0.0	0.0	0.0	0.0	1.2439810845211217	1.9349028705190203	0.0	0.0	0.0	0.0	0.0	0.0	1.572994445520158	0.2955440394496161	1.9214030389722576	1.461248895032791	0.0	0.0	0.0	0.0	15.42304844213664	0.1520416862111768	0.0	0.7574248703169706	0.0	0.0	0.0	0.0	0.0	0.0	0.3623144768568545	0.0	0.0	0.0	0.0	0.5516048610437175	0.0	0.0	0.0	0.0	2.266758711400915	1.239735635759699	1.9585803032356892	0.9009922450408544	0.0	0.0	0.2523784157221708	0.0	0.0	0.0	1.839345459050959	0.0	0.0
CCDC124	17932848-17933248	-0.3356	0.04314	0.0	0.0	0.80081	0.0	0.0	13.927566336528212	1.0561789932229464	3.2608032147646204	0.0	6.286594698159865	1.747451747791357	0.0	2.5526494133133384	0.0	0.202342362780191	0.5350823004179858	0.0	0.0	0.0	0.5261782918294408	4.458958814608365	0.6065192111947988	1.643330734278981	14.074930632991702	1.697334006408968	0.0	0.0	0.717630953301246	0.0	0.343137501077505	0.0	0.8692986627368766	0.0	0.0	0.0	0.0	0.0	0.8912642279183772	0.0	1.900455293765664	0.0	0.0	0.0	0.0	0.0	0.0	1.7030123544751974	0.4884405881245364	2.881528252807825	1.166915338635812	0.0	0.0	0.1814662938392556	0.0	13.713375627664082	0.0	0.0	0.627081685552667	0.0	0.0	0.0	0.0	0.0	0.0	0.31326447175087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.697667298122673	0.7743115888438362	0.0	0.7597154302948353	1.888361448128356	0.0	0.3509012089565229	0.0	0.0	0.0	2.393668748080015	0.0	0.4902691251642754
CCDC124	17934896-17935296	0.3356	0.0	0.0	0.0	0.0	0.0	0.0	7.869937071589806	0.4691658264632456	6.345295558033247	0.0	0.0	0.0	0.0	0.0	20.54107479264651	0.2295171991608337	0.0	0.0	1.628903043304657	0.0	0.9755629951216118	5.928216077074981	1.0006169475010966	0.0	0.0	1.8081920311930395	1.4618998793553235	2.2312134386546565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6440433054620354	0.0	1.339368492749135	1.907704898025616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.837729023365146	0.95332815611765	0.0	0.0	0.0	3.1340080023588	0.0	0.2275966201659649	1.526709098736112	0.6476621884101885	0.0	0.0	0.4020496011004225	9.91389281339896	3.392635940346511	0.3021130559265929	0.3591537366710273	0.0	0.0	0.2424640672836962	0.0	0.6865429096957344	0.0	0.0	0.6511781159983979	0.0947840080090392	2.3131412328883267	1.3360014008592027	1.9716860450417275	0.6868976165237475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC124	17934991-17935391	0.3356	0.0	0.0	0.0	0.0	0.0	3.179541521306288	0.0	0.0	3.79163164507514	1.1631067406996198	3.931439752241568	1.2072995117977106	4.503040480646866	0.0	18.56689993662825	0.306022932214445	0.0	0.561778822389551	2.6685580552160006	0.9465153752863096	0.5307727800325254	4.191648783630567	0.5119967367228822	1.2653065971709891	10.95106822317559	1.3796941737375097	1.538531727869917	2.505318283698226	0.0	0.0	0.3705193260269909	0.5146727971576445	0.0	0.0	0.0	0.0	0.0	0.0	1.1317418201231255	1.108800053349059	1.7918578484076264	2.646696385827348	0.0	0.0	0.0	0.0	0.812609774681909	1.2701749567146172	0.3460027778922335	0.0	1.1512870082076538	0.0	0.0	0.1053109391913813	0.0	14.49322638514279	0.1358901689834318	0.0	0.0	0.0	0.0	0.0	0.0	3.460099446617263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8644858445312064	0.0825909196001093	2.4679990062414583	1.019580016445181	1.917806884283571	0.0	0.0	0.0	0.3193021618267377	0.0	0.0	0.0	0.0	0.0	0.0
CCDC124	17936051-17936451	0.3356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.89451606325618	0.0	0.6125340688425619	0.0	2.5264112650341635	1.1252583336737108	0.4139415085826619	3.5774044571283947	0.0	0.0	0.0	1.6668911291366582	0.0	0.0	0.9452179210581324	0.0	0.301920648785121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4479659381071728	0.0	0.0	0.0	0.0	0.0	0.0	1.8113606119377303	0.5190041668383504	3.752902396456911	0.9963060647950848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9663481569009024	0.0	0.0	0.0	0.0	0.0	0.0	0.4524541043785922	0.0	0.0	0.3856468498182362	0.0	0.0	0.0	0.0	0.7926686695980498	0.0	2.266758711400915	0.0	1.8144171433692704	0.0	0.0	0.0	0.0	0.0	0.0	0.8475244166063108	0.0	0.0	0.0
CCDC124	17936210-17936610	0.3356	0.0	0.0	0.0	0.0	0.5276602528520752	0.0	7.505942903234875	0.5002953125792904	3.58877935206362	0.0	6.87589856039314	1.9483861218913965	4.408023373270797	0.0	0.0	0.0	0.0	0.4680497293645004	0.0	0.0	0.0	3.418155928035239	0.0	1.938897993553893	16.712413181247364	1.2050784248548272	0.0	0.0	0.0	0.0	0.430038766575084	0.6584127594874638	0.8660149109202194	0.9556009485620696	1.3925102802790574	0.5252002780231647	1.3479138479911104	1.0328944222414846	0.0	1.357596270253283	1.866007717012308	0.0	4.680481407162868	3.55557680210156	3.706925800216752	0.0287392865610635	1.015533700417999	0.0	0.0	0.0	1.182109548774299	0.8618524970476468	0.0	0.1928381815865156	0.0	0.0	0.0	0.0	0.0	4.430358279275048	0.0	0.0	17.449625751520582	0.0	0.0	0.0	1.8270906671937692	4.422172865058953	0.0	0.0871705949472159	0.703562123039232	0.0	0.0	0.7323743995981981	0.1463630725615309	2.1837190358347427	1.1175199687638069	0.0	0.5904909335028706	1.9952498319846776	0.0	0.4915100693287984	0.0	0.0	0.0	2.036150656261521	3.2111418322528555	0.3982324599651752
CCDC124	17936379-17936779	0.3356	0.0	0.0	0.0	0.0	0.4284195360656657	0.0	11.080748788236477	0.833825520965484	0.0	0.0	8.073050811992905	2.086105187285806	2.817128832203941	0.0	0.0	0.2566920355414764	0.0	0.0	0.0	0.0	0.7532772801533325	0.0	0.4769319478058807	2.1154253939852743	18.38716445713593	1.5910711329112828	1.1612672428749948	0.0	0.0	0.8136079395887619	0.382048515479406	0.994178147221003	1.072592752477197	0.0	0.0	0.3399191361208518	0.0	0.5798368528682937	0.0	0.0	1.814628280498828	0.0	3.893472435483721	3.1192214561929394	3.173882060335061	0.0178599782661788	0.7675155689627781	0.0	0.0	0.0	1.410890941430948	1.14486010334613	0.1701568515939653	0.2457053618583521	0.0	0.0	0.0	0.0	0.0	4.197920468144068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94710763208422	0.0	0.0727534061963746	0.922988409360755	0.7006490223169494	0.0	0.7323743995981981	0.0	0.0	1.2778233949947198	0.0	0.6022853681277652	2.4330694833735675	0.0	0.4927519532771306	1.4805949449575864	5.368715588507759	0.0	2.632695129467237	3.0861388636712195	0.3409723905794433
CERS1	18870419-18870819	-0.3588	2.15099	3.01414	0.0	0.0	0.0	2.6527466345658737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7573538574480713	0.0	0.0	0.0	0.5174268857283275	4.485500236123891	0.4878579327582797	0.0	0.0	0.0	1.214320061077406	2.322353299631643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.150456029633223	0.9241753765342962	1.923225725856866	0.0	0.0	0.0	0.0	0.0	0.5840918402944206	2.070840797758258	0.4829622108079093	3.9304045368298737	1.3644400704361446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0555303359501629	0.0	0.0	0.0	0.0	2.611616117750488	0.0	0.4017651969540306	0.0	0.0	0.3900251663089618	0.0	0.0	0.0	0.0	0.8813682401311649	0.0	2.266758711400915	0.9819108040149404	1.680447338240881	0.0	0.0	0.0	0.0	0.0	0.0	0.742568549814988	0.0	0.0	0.0
CERS1	18877709-18878109	0.3588	0.0	0.0	0.0	0.0	0.0	3.2135661353719267	0.0	0.0	0.0	1.1067606808168382	0.0	0.0	2.932690179012672	2.689711774423376	17.011164316396467	0.3264652640863699	0.7884632935188843	0.0	2.349554212133506	0.0	0.8425416223846888	7.183246151594854	0.9757158655165594	0.0	0.0	1.8259982424277863	2.063165152315981	2.7485863336743943	0.0	0.0	0.5055549574884031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4353798694244522	0.0	1.1904848983066636	3.041693304417407	0.0	0.0	0.0	0.0	0.8095628688900759	1.6018873141768333	0.4740238057123599	3.635336043742352	0.8877759923773196	0.0	0.0	0.0	0.0	0.0	0.2696060952631287	0.0	1.1546909406273125	0.0	0.0	0.0	0.0	3.3433356857640377	0.0	0.4208467025203205	0.7980018106843739	0.0	0.2848272376534196	0.0	0.7315222592464068	0.8481540796468335	0.0	0.7953484149313764	0.0	2.3385768091878747	0.0	1.897420174807512	0.5645944574786458	0.0	0.0	0.0	0.0	0.0	0.6125900922654691	0.0	2.111730477432398	0.4926953992907894
CERS1	18877711-18878111	0.3588	0.0	0.0	0.0	0.0	0.4261871273035992	0.0	10.460042943252276	0.7815724549849803	3.4636555077761404	0.966670935603684	6.307199728307881	1.6001375016112716	2.836389056672063	3.0669073921981997	0.0	0.0	0.0	0.3489025772140123	0.0	0.9638270419582128	0.0	0.0	0.5940686702025302	1.798953574132962	14.997548102343492	1.2613690281130605	0.0	1.5075766477396328	0.4746053374392142	0.8785148354474585	0.0	0.8200155520873967	0.9546762099699628	0.0	0.0	0.239973342198669	0.0	0.0	0.0	1.123001951565579	2.0435003158770586	3.4692449141000536	2.3610269150374403	2.83391219156038	2.388168938555187	0.0218552044761647	0.7306480088815965	1.226835653729604	0.46667124668215	0.0	1.5658718848435171	1.3720208753350456	0.0	0.1663441026859843	0.0	0.0	0.0	0.0	0.0	4.179200644428821	0.1048681444874583	0.0	0.0	3.226571924910812	0.3701488593063944	0.0	0.8877124321327055	2.6619622236899767	0.0	0.0442394106669331	0.0	0.0	0.0	0.6251845862651285	0.0	1.866522437275671	0.9228957045408966	0.0	0.5904909335028706	1.6993441365632214	0.9752776656045556	0.4192048261147921	0.0	0.0	0.0	1.8672659195548795	3.136344974003188	0.4380233556400059
CERS1	18877717-18878117	0.3588	0.0	0.0	0.0	0.0	0.0	3.2651896877473794	8.23393123994474	0.5975749566919302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7133715512789907	0.0	0.0	0.0	1.0401046151173228	4.11202451908399	1.20389108615038	0.0	0.0	1.887458390883204	1.4795841520894604	1.7967572592605987	0.0	0.0	0.359134251442731	0.0	0.0	0.0	0.0	0.4052136069238302	1.0117954637421784	0.727471602912374	1.3277731647413935	0.0	1.339368492749135	3.880519178236407	5.031696704178152	3.25588219639509	4.292054895138859	0.0247440603510776	0.6264438308009018	0.0	0.2793972431479786	3.990340324488277	0.7983472127050811	0.0	0.0	0.0	0.0	15.033123063397282	0.2178901795242912	0.0	1.24730320348616	0.0	0.0	0.0	0.0	3.526265577767425	0.0	0.4286900207592249	0.0	0.0	0.283407243115887	0.0937117268804679	0.0	0.0	0.0	0.6401911601317581	0.0	1.9951965291439733	1.1175199687638069	2.1944836557443743	0.6633087472739585	0.0	0.7612033166386758	0.0	0.0	0.0	0.4411390074407916	1.122947301730852	0.0	0.0
CERS1	18877898-18878298	0.3588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9473890133102465	16.94142444376539	0.3008817469532424	0.3851133637731693	0.0	2.443767782370305	0.0	0.4614178866812019	0.0	0.4980216396907438	0.0	0.0	1.4101370510098192	1.4913736672455518	2.9617028506957697	0.879470574817254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2201664600583348	0.0	1.3965865015936925	0.0	4.4969893336201885	0.0	3.223751017288649	0.0213547036102983	0.7559373269538119	0.0	0.0	3.739071060843434	0.0	0.0	0.0	0.0	3.776131419730981	0.0	0.0	0.0	1.199282030151943	0.0	0.0	0.0	0.0	4.191819014630813	0.0	0.4571366824316694	0.0	0.0	0.401740121243606	0.0840201722201802	0.0	0.0	0.0	0.8816362146644975	0.1358264037100406	2.1837190358347427	1.1405400430267316	2.133323527316197	0.4515217255312875	0.0	0.0	0.0	1.5490110620824038	5.165031296859455	0.93626193753584	0.0	0.0	0.0
