gene_id	lsv_id	seqid	mean_dpsi_per_lsv_junction	probability_changing	num_exons	strand	junction0
ENSG00000141644.18	ENSG00000141644.18:s:50274977-50275045	chr18	0.4537	1.000e+00	3	-	50274977
ENSG00000145428.15	ENSG00000145428.15:t:153723351-153723458	chr4	-0.4227	9.819e-01	5	-	153723458
ENSG00000145428.15	ENSG00000145428.15:t:153723351-153723458	chr4	-0.4227	9.819e-01	5	-	153728207
ENSG00000156925.12	ENSG00000156925.12:t:137577122-137577691	chrX	-0.5326	9.999e-01	4	+	137569065
ENSG00000156925.12	ENSG00000156925.12:t:137577122-137577691	chrX	-0.5326	9.999e-01	4	+	137577122
ENSG00000156925.12	ENSG00000156925.12:t:137577122-137577691	chrX	0.3871	9.888e-01	4	+	137574119
ENSG00000156925.12	ENSG00000156925.12:t:137577122-137577691	chrX	0.3871	9.888e-01	4	+	137577122
ENSG00000143537.14	ENSG00000143537.14:s:155060763-155060832	chr1	-0.4156	9.990e-01	5	+	155060832
ENSG00000143537.14	ENSG00000143537.14:s:155060763-155060832	chr1	-0.4156	9.990e-01	5	+	155062245
ENSG00000143537.14	ENSG00000143537.14:t:155062161-155062369	chr1	-0.4374	9.998e-01	6	+	155060832
ENSG00000143537.14	ENSG00000143537.14:t:155062161-155062369	chr1	-0.4374	9.998e-01	6	+	155062245
ENSG00000143537.14	ENSG00000143537.14:t:155062161-155062369	chr1	0.6256	1.000e+00	6	+	155061975
ENSG00000143537.14	ENSG00000143537.14:t:155062161-155062369	chr1	0.6256	1.000e+00	6	+	155062245
ENSG00000144591.20	ENSG00000144591.20:t:219499775-219500020	chr2	-0.4204	9.999e-01	4	+	219498938
ENSG00000144591.20	ENSG00000144591.20:t:219499775-219500020	chr2	-0.4204	9.999e-01	4	+	219499956
ENSG00000144591.20	ENSG00000144591.20:t:219499775-219500020	chr2	0.3306	9.688e-01	4	+	219499254
ENSG00000144591.20	ENSG00000144591.20:t:219499775-219500020	chr2	0.3306	9.688e-01	4	+	219499961
ENSG00000144815.17	ENSG00000144815.17:s:101779202-101779324	chr3	-0.5545	1.000e+00	3	+	101779324
ENSG00000144815.17	ENSG00000144815.17:s:101779202-101779324	chr3	-0.5545	1.000e+00	3	+	101782110
ENSG00000146707.15	ENSG00000146707.15:t:76618183-76618336	chr7	-0.3385	9.594e-01	4	-	76618300
ENSG00000146707.15	ENSG00000146707.15:t:76618183-76618336	chr7	-0.3385	9.594e-01	4	-	76625522
ENSG00000116539.14	ENSG00000116539.14:t:155521100-155521618	chr1	0.3409	9.714e-01	4	-	155521618
ENSG00000116539.14	ENSG00000116539.14:t:155521100-155521618	chr1	0.3409	9.714e-01	4	-	155562153
ENSG00000122507.21	ENSG00000122507.21:t:33352859-33352873	chr7	-0.6103	1.000e+00	4	+	33351323
ENSG00000122507.21	ENSG00000122507.21:t:33352859-33352873	chr7	-0.6103	1.000e+00	4	+	33352859
ENSG00000122507.21	ENSG00000122507.21:t:33352859-33352873	chr7	0.6232	1.000e+00	4	+	33352049
ENSG00000122507.21	ENSG00000122507.21:t:33352859-33352873	chr7	0.6232	1.000e+00	4	+	33352859
ENSG00000135317.14	ENSG00000135317.14:s:85541028-85542043	chr6	-0.3450	9.890e-01	4	-	85538864
ENSG00000135317.14	ENSG00000135317.14:s:85541028-85542043	chr6	-0.3450	9.890e-01	4	-	85541985
ENSG00000135317.14	ENSG00000135317.14:s:85541028-85542043	chr6	0.3457	9.894e-01	4	-	85536924
ENSG00000135317.14	ENSG00000135317.14:s:85541028-85542043	chr6	0.3457	9.894e-01	4	-	85541985
ENSG00000135317.14	ENSG00000135317.14:t:85536792-85537616	chr6	0.3413	9.912e-01	3	-	85536924
ENSG00000135317.14	ENSG00000135317.14:t:85536792-85537616	chr6	0.3413	9.912e-01	3	-	85541985
ENSG00000135317.14	ENSG00000135317.14:t:85536792-85537616	chr6	-0.3413	9.912e-01	3	-	85536924
ENSG00000135317.14	ENSG00000135317.14:t:85536792-85537616	chr6	-0.3413	9.912e-01	3	-	85538838
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	-0.3267	9.535e-01	3	+	30643011
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	-0.3267	9.535e-01	3	+	30643529
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	0.3267	9.535e-01	3	+	30643011
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	0.3267	9.535e-01	3	+	30645895
ENSG00000137601.18	ENSG00000137601.18:s:169555932-169556095	chr4	-0.4885	9.995e-01	3	-	169555851
ENSG00000137601.18	ENSG00000137601.18:s:169555932-169556095	chr4	-0.4885	9.995e-01	3	-	169555932
ENSG00000137601.18	ENSG00000137601.18:s:169555932-169556095	chr4	0.4885	9.995e-01	3	-	169537911
ENSG00000137601.18	ENSG00000137601.18:s:169555932-169556095	chr4	0.4885	9.995e-01	3	-	169555932
ENSG00000137601.18	ENSG00000137601.18:t:169537809-169537911	chr4	0.3776	9.735e-01	3	-	169537911
ENSG00000137601.18	ENSG00000137601.18:t:169537809-169537911	chr4	0.3776	9.735e-01	3	-	169555932
ENSG00000137601.18	ENSG00000137601.18:t:169537809-169537911	chr4	-0.3776	9.735e-01	3	-	169537911
ENSG00000137601.18	ENSG00000137601.18:t:169537809-169537911	chr4	-0.3776	9.735e-01	3	-	169555720
ENSG00000138785.16	ENSG00000138785.16:t:105699850-105700014	chr4	-0.4587	9.979e-01	8	-	105700014
ENSG00000138785.16	ENSG00000138785.16:t:105699850-105700014	chr4	-0.4587	9.979e-01	8	-	105708638
ENSG00000138785.16	ENSG00000138785.16:t:105699850-105700014	chr4	0.4269	9.984e-01	8	-	105700014
ENSG00000138785.16	ENSG00000138785.16:t:105699850-105700014	chr4	0.4269	9.984e-01	8	-	105703648
ENSG00000141376.23	ENSG00000141376.23:s:61368327-61368494	chr17	0.4003	9.991e-01	5	+	61368494
ENSG00000141376.23	ENSG00000141376.23:s:61368327-61368494	chr17	0.4003	9.991e-01	5	+	61380506
ENSG00000141376.23	ENSG00000141376.23:s:61368327-61368494	chr17	-0.4723	9.999e-01	5	+	61368494
ENSG00000141376.23	ENSG00000141376.23:s:61368327-61368494	chr17	-0.4723	9.999e-01	5	+	61391977
ENSG00000141376.23	ENSG00000141376.23:t:61391977-61392838	chr17	-0.4692	1.000e+00	4	+	61368494
ENSG00000141376.23	ENSG00000141376.23:t:61391977-61392838	chr17	-0.4692	1.000e+00	4	+	61391977
ENSG00000141376.23	ENSG00000141376.23:t:61391977-61392838	chr17	0.4479	9.999e-01	4	+	61388708
ENSG00000141376.23	ENSG00000141376.23:t:61391977-61392838	chr17	0.4479	9.999e-01	4	+	61391977
ENSG00000150471.17	ENSG00000150471.17:t:61813809-61813889	chr4	-0.5841	1.000e+00	4	+	61733554
ENSG00000150471.17	ENSG00000150471.17:t:61813809-61813889	chr4	-0.5841	1.000e+00	4	+	61813809
ENSG00000150471.17	ENSG00000150471.17:t:61813809-61813889	chr4	0.3685	9.981e-01	4	+	61774035
ENSG00000150471.17	ENSG00000150471.17:t:61813809-61813889	chr4	0.3685	9.981e-01	4	+	61813809
ENSG00000151500.15	ENSG00000151500.15:t:134252840-134252916	chr11	-0.3216	9.867e-01	3	-	134252916
ENSG00000151500.15	ENSG00000151500.15:t:134252840-134252916	chr11	-0.3216	9.867e-01	3	-	134253299
ENSG00000151500.15	ENSG00000151500.15:t:134252840-134252916	chr11	0.3216	9.867e-01	3	-	134252916
ENSG00000151500.15	ENSG00000151500.15:t:134252840-134252916	chr11	0.3216	9.867e-01	3	-	134253227
ENSG00000166199.13	ENSG00000166199.13:t:43901516-43901725	chr11	0.3084	9.511e-01	4	+	43892129
ENSG00000166199.13	ENSG00000166199.13:t:43901516-43901725	chr11	0.3084	9.511e-01	4	+	43901516
ENSG00000177058.12	ENSG00000177058.12:s:55711352-55711499	chr5	-0.3044	9.648e-01	5	-	55697992
ENSG00000177058.12	ENSG00000177058.12:s:55711352-55711499	chr5	-0.3044	9.648e-01	5	-	55711452
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	0.2830	9.607e-01	6	-	55697992
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	0.2830	9.607e-01	6	-	55704322
ENSG00000182173.14	ENSG00000182173.14:t:75524262-75524735	chr17	-0.3065	9.912e-01	3	+	75523779
ENSG00000182173.14	ENSG00000182173.14:t:75524262-75524735	chr17	-0.3065	9.912e-01	3	+	75524262
ENSG00000182173.14	ENSG00000182173.14:t:75524262-75524735	chr17	0.3065	9.912e-01	3	+	75523368
ENSG00000182173.14	ENSG00000182173.14:t:75524262-75524735	chr17	0.3065	9.912e-01	3	+	75524311
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	-0.3255	9.626e-01	12	-	2959342
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	-0.3255	9.626e-01	12	-	2971248
ENSG00000130558.20	ENSG00000130558.20:t:135090195-135090344	chr9	-0.3793	9.982e-01	5	+	135075802
ENSG00000130558.20	ENSG00000130558.20:t:135090195-135090344	chr9	-0.3793	9.982e-01	5	+	135090195
ENSG00000130558.20	ENSG00000130558.20:t:135090195-135090344	chr9	0.3644	9.973e-01	5	+	135088139
ENSG00000130558.20	ENSG00000130558.20:t:135090195-135090344	chr9	0.3644	9.973e-01	5	+	135090195
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	-0.3006	9.957e-01	3	+	24662804
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	-0.3006	9.957e-01	3	+	24663183
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	0.3006	9.957e-01	3	+	24662804
ENSG00000133226.18	ENSG00000133226.18:s:24662660-24663068	chr1	0.3006	9.957e-01	3	+	24666815
ENSG00000133256.13	ENSG00000133256.13:s:662509-662618	chr4	0.5392	9.793e-01	3	+	662604
ENSG00000133256.13	ENSG00000133256.13:s:662509-662618	chr4	0.5392	9.793e-01	3	+	663202
ENSG00000133256.13	ENSG00000133256.13:s:662509-662618	chr4	-0.5392	9.793e-01	3	+	662618
ENSG00000133256.13	ENSG00000133256.13:s:662509-662618	chr4	-0.5392	9.793e-01	3	+	663100
ENSG00000148343.19	ENSG00000148343.19:t:129069076-129069129	chr9	-0.3291	9.580e-01	3	+	129068332
ENSG00000148343.19	ENSG00000148343.19:t:129069076-129069129	chr9	-0.3291	9.580e-01	3	+	129069076
ENSG00000148343.19	ENSG00000148343.19:t:129069076-129069129	chr9	0.3291	9.580e-01	3	+	129068975
ENSG00000148343.19	ENSG00000148343.19:t:129069076-129069129	chr9	0.3291	9.580e-01	3	+	129069076
ENSG00000158528.12	ENSG00000158528.12:t:94909898-94911508	chr7	0.4438	9.767e-01	5	+	94907702
ENSG00000158528.12	ENSG00000158528.12:t:94909898-94911508	chr7	0.4438	9.767e-01	5	+	94909898
ENSG00000135451.13	ENSG00000135451.13:s:49323845-49324037	chr12	-0.3966	9.992e-01	3	+	49324037
ENSG00000135451.13	ENSG00000135451.13:s:49323845-49324037	chr12	-0.3966	9.992e-01	3	+	49325501
ENSG00000136450.13	ENSG00000136450.13:t:58004588-58005134	chr17	-0.4456	9.996e-01	4	-	58005041
ENSG00000136450.13	ENSG00000136450.13:t:58004588-58005134	chr17	-0.4456	9.996e-01	4	-	58005801
ENSG00000153048.11	ENSG00000153048.11:t:8858913-8859335	chr16	-0.5466	1.000e+00	10	-	8859335
ENSG00000153048.11	ENSG00000153048.11:t:8858913-8859335	chr16	-0.5466	1.000e+00	10	-	8868966
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	-0.4859	9.990e-01	4	+	211396831
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	-0.4859	9.990e-01	4	+	211426211
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	0.4909	9.992e-01	4	+	211399437
ENSG00000153363.14	ENSG00000153363.14:t:211426211-211426283	chr1	0.4909	9.992e-01	4	+	211426211
ENSG00000154134.15	ENSG00000154134.15:s:124877519-124877910	chr11	-0.5796	1.000e+00	5	+	124877658
ENSG00000154134.15	ENSG00000154134.15:s:124877519-124877910	chr11	-0.5796	1.000e+00	5	+	124877937
ENSG00000154134.15	ENSG00000154134.15:t:124877161-124877184	chr11	-0.7883	1.000e+00	4	+	124876460
ENSG00000154134.15	ENSG00000154134.15:t:124877161-124877184	chr11	-0.7883	1.000e+00	4	+	124877161
ENSG00000154134.15	ENSG00000154134.15:t:124877161-124877184	chr11	0.7850	1.000e+00	4	+	124876932
ENSG00000154134.15	ENSG00000154134.15:t:124877161-124877184	chr11	0.7850	1.000e+00	4	+	124877161
ENSG00000154134.15	ENSG00000154134.15:t:124877267-124877309	chr11	0.4024	9.997e-01	3	+	124876932
ENSG00000154134.15	ENSG00000154134.15:t:124877267-124877309	chr11	0.4024	9.997e-01	3	+	124877267
ENSG00000154134.15	ENSG00000154134.15:t:124877267-124877309	chr11	-0.4213	9.999e-01	3	+	124877184
ENSG00000154134.15	ENSG00000154134.15:t:124877267-124877309	chr11	-0.4213	9.999e-01	3	+	124877267
ENSG00000154134.15	ENSG00000154134.15:t:124878297-124878436	chr11	-0.4468	9.947e-01	3	+	124878131
ENSG00000154134.15	ENSG00000154134.15:t:124878297-124878436	chr11	-0.4468	9.947e-01	3	+	124878298
ENSG00000154380.18	ENSG00000154380.18:s:225507951-225508017	chr1	0.5983	1.000e+00	3	-	225505053
ENSG00000154380.18	ENSG00000154380.18:s:225507951-225508017	chr1	0.5983	1.000e+00	3	-	225507951
ENSG00000154380.18	ENSG00000154380.18:s:225507951-225508017	chr1	-0.5983	1.000e+00	3	-	225501070
ENSG00000154380.18	ENSG00000154380.18:s:225507951-225508017	chr1	-0.5983	1.000e+00	3	-	225507951
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	-0.6254	1.000e+00	3	-	225501070
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	-0.6254	1.000e+00	3	-	225507951
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	0.6254	1.000e+00	3	-	225501070
ENSG00000154380.18	ENSG00000154380.18:t:225500992-225501256	chr1	0.6254	1.000e+00	3	-	225504991
ENSG00000159199.14	ENSG00000159199.14:t:48893313-48893456	chr17	-0.4125	1.000e+00	3	+	48892840
ENSG00000159199.14	ENSG00000159199.14:t:48893313-48893456	chr17	-0.4125	1.000e+00	3	+	48893409
ENSG00000159199.14	ENSG00000159199.14:t:48893313-48893456	chr17	0.4125	1.000e+00	3	+	48892910
ENSG00000159199.14	ENSG00000159199.14:t:48893313-48893456	chr17	0.4125	1.000e+00	3	+	48893409
ENSG00000165169.11	ENSG00000165169.11:t:37846317-37846358	chrX	-0.5286	9.968e-01	3	-	37846358
ENSG00000165169.11	ENSG00000165169.11:t:37846317-37846358	chrX	-0.5286	9.968e-01	3	-	37847481
ENSG00000165169.11	ENSG00000165169.11:t:37846317-37846358	chrX	0.5286	9.968e-01	3	-	37846358
ENSG00000165169.11	ENSG00000165169.11:t:37846317-37846358	chrX	0.5286	9.968e-01	3	-	37847043
ENSG00000174871.11	ENSG00000174871.11:t:66282259-66282353	chr11	-0.3811	9.998e-01	3	+	66278537
ENSG00000174871.11	ENSG00000174871.11:t:66282259-66282353	chr11	-0.3811	9.998e-01	3	+	66282259
ENSG00000174871.11	ENSG00000174871.11:t:66282259-66282353	chr11	0.3811	9.998e-01	3	+	66281574
ENSG00000174871.11	ENSG00000174871.11:t:66282259-66282353	chr11	0.3811	9.998e-01	3	+	66282259
ENSG00000161970.15	ENSG00000161970.15:t:8382130-8382554	chr17	-0.6137	1.000e+00	3	-	8382315
ENSG00000161970.15	ENSG00000161970.15:t:8382130-8382554	chr17	-0.6137	1.000e+00	3	-	8383157
ENSG00000161970.15	ENSG00000161970.15:t:8382130-8382554	chr17	0.3754	1.000e+00	3	-	8382315
ENSG00000161970.15	ENSG00000161970.15:t:8382130-8382554	chr17	0.3754	1.000e+00	3	-	8382781
ENSG00000164889.15	ENSG00000164889.15:t:151064202-151064367	chr7	-0.2778	9.840e-01	3	+	151062038
ENSG00000164889.15	ENSG00000164889.15:t:151064202-151064367	chr7	-0.2778	9.840e-01	3	+	151064202
ENSG00000166747.13	ENSG00000166747.13:s:71769619-71769699	chr16	-0.6118	1.000e+00	3	-	71767885
ENSG00000166747.13	ENSG00000166747.13:s:71769619-71769699	chr16	-0.6118	1.000e+00	3	-	71769623
ENSG00000166747.13	ENSG00000166747.13:s:71769619-71769699	chr16	0.6117	1.000e+00	3	-	71765584
ENSG00000166747.13	ENSG00000166747.13:s:71769619-71769699	chr16	0.6117	1.000e+00	3	-	71769623
ENSG00000166747.13	ENSG00000166747.13:t:71765489-71765650	chr16	0.5728	1.000e+00	4	-	71765584
ENSG00000166747.13	ENSG00000166747.13:t:71765489-71765650	chr16	0.5728	1.000e+00	4	-	71769623
ENSG00000166747.13	ENSG00000166747.13:t:71765489-71765650	chr16	-0.5730	1.000e+00	4	-	71765584
ENSG00000166747.13	ENSG00000166747.13:t:71765489-71765650	chr16	-0.5730	1.000e+00	4	-	71767877
ENSG00000167685.15	ENSG00000167685.15:t:56146088-56146420	chr19	-0.5064	1.000e+00	11	+	56141357
ENSG00000167685.15	ENSG00000167685.15:t:56146088-56146420	chr19	-0.5064	1.000e+00	11	+	56146247
ENSG00000171988.20	ENSG00000171988.20:t:63264651-63264764	chr10	-0.4826	1.000e+00	3	-	63264764
ENSG00000171988.20	ENSG00000171988.20:t:63264651-63264764	chr10	-0.4826	1.000e+00	3	-	63380318
ENSG00000171988.20	ENSG00000171988.20:t:63264651-63264764	chr10	0.4465	1.000e+00	3	-	63264764
ENSG00000171988.20	ENSG00000171988.20:t:63264651-63264764	chr10	0.4465	1.000e+00	3	-	63268663
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	-0.4661	1.000e+00	7	+	179811682
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	-0.4661	1.000e+00	7	+	179822958
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	0.4561	1.000e+00	7	+	179821141
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	0.4561	1.000e+00	7	+	179822958
ENSG00000168958.20	ENSG00000168958.20:t:227355298-227355761	chr2	-0.3663	1.000e+00	6	+	227352573
ENSG00000168958.20	ENSG00000168958.20:t:227355298-227355761	chr2	-0.3663	1.000e+00	6	+	227355677
ENSG00000169814.16	ENSG00000169814.16:t:15635424-15635429	chr3	-0.3454	9.957e-01	8	+	15601770
ENSG00000169814.16	ENSG00000169814.16:t:15635424-15635429	chr3	-0.3454	9.957e-01	8	+	15635424
ENSG00000169814.16	ENSG00000169814.16:t:15635424-15635429	chr3	0.3948	9.980e-01	8	+	15601894
ENSG00000169814.16	ENSG00000169814.16:t:15635424-15635429	chr3	0.3948	9.980e-01	8	+	15635424
ENSG00000171603.18	ENSG00000171603.18:s:9741094-9741256	chr1	-0.5052	1.000e+00	4	-	9737554
ENSG00000171603.18	ENSG00000171603.18:s:9741094-9741256	chr1	-0.5052	1.000e+00	4	-	9741094
ENSG00000171603.18	ENSG00000171603.18:s:9741094-9741256	chr1	0.4986	1.000e+00	4	-	9736042
ENSG00000171603.18	ENSG00000171603.18:s:9741094-9741256	chr1	0.4986	1.000e+00	4	-	9741094
ENSG00000171603.18	ENSG00000171603.18:t:9735885-9736042	chr1	0.5340	1.000e+00	3	-	9736042
ENSG00000171603.18	ENSG00000171603.18:t:9735885-9736042	chr1	0.5340	1.000e+00	3	-	9741094
ENSG00000171603.18	ENSG00000171603.18:t:9735885-9736042	chr1	-0.5340	1.000e+00	3	-	9736042
ENSG00000171603.18	ENSG00000171603.18:t:9735885-9736042	chr1	-0.5340	1.000e+00	3	-	9737498
ENSG00000138078.16	ENSG00000138078.16:t:44346268-44346390	chr2	0.4575	1.000e+00	5	-	44346390
ENSG00000138078.16	ENSG00000138078.16:t:44346268-44346390	chr2	0.4575	1.000e+00	5	-	44359497
ENSG00000140750.17	ENSG00000140750.17:s:24930784-24931404	chr16	0.3516	9.995e-01	4	-	24927732
ENSG00000140750.17	ENSG00000140750.17:s:24930784-24931404	chr16	0.3516	9.995e-01	4	-	24930784
ENSG00000140750.17	ENSG00000140750.17:s:24930784-24931404	chr16	-0.3519	9.995e-01	4	-	24920260
ENSG00000140750.17	ENSG00000140750.17:s:24930784-24931404	chr16	-0.3519	9.995e-01	4	-	24930784
ENSG00000140750.17	ENSG00000140750.17:t:24919389-24921004	chr16	-0.4888	1.000e+00	4	-	24920260
ENSG00000140750.17	ENSG00000140750.17:t:24919389-24921004	chr16	-0.4888	1.000e+00	4	-	24930784
ENSG00000140750.17	ENSG00000140750.17:t:24919389-24921004	chr16	0.4888	1.000e+00	4	-	24920260
ENSG00000140750.17	ENSG00000140750.17:t:24919389-24921004	chr16	0.4888	1.000e+00	4	-	24927684
ENSG00000156687.11	ENSG00000156687.11:s:35683547-35683727	chr8	-0.3107	9.723e-01	3	+	35683727
ENSG00000156687.11	ENSG00000156687.11:s:35683547-35683727	chr8	-0.3107	9.723e-01	3	+	35684582
ENSG00000156687.11	ENSG00000156687.11:s:35683547-35683727	chr8	0.3107	9.723e-01	3	+	35683727
ENSG00000156687.11	ENSG00000156687.11:s:35683547-35683727	chr8	0.3107	9.723e-01	3	+	35686545
ENSG00000167244.21	ENSG00000167244.21:t:2135367-2135529	chr11	-0.5590	1.000e+00	5	-	2135529
ENSG00000167244.21	ENSG00000167244.21:t:2135367-2135529	chr11	-0.5590	1.000e+00	5	-	2138229
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	-0.3299	9.999e-01	5	-	179623164
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	-0.3299	9.999e-01	5	-	179623636
ENSG00000170921.16	ENSG00000170921.16:t:63193991-63194139	chr17	0.5926	9.999e-01	3	+	63099357
ENSG00000170921.16	ENSG00000170921.16:t:63193991-63194139	chr17	0.5926	9.999e-01	3	+	63193991
ENSG00000170921.16	ENSG00000170921.16:t:63193991-63194139	chr17	-0.6728	1.000e+00	3	+	63151380
ENSG00000170921.16	ENSG00000170921.16:t:63193991-63194139	chr17	-0.6728	1.000e+00	3	+	63193991
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	-0.5266	9.895e-01	4	-	26302918
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	-0.5266	9.895e-01	4	-	26306592
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	0.4747	9.798e-01	4	-	26302918
ENSG00000158062.21	ENSG00000158062.21:t:26302813-26303016	chr1	0.4747	9.798e-01	4	-	26303043
ENSG00000168003.18	ENSG00000168003.18:s:62856004-62856453	chr11	-0.9045	1.000e+00	5	+	62856381
ENSG00000168003.18	ENSG00000168003.18:s:62856004-62856453	chr11	-0.9045	1.000e+00	5	+	62870745
ENSG00000168003.18	ENSG00000168003.18:s:62856004-62856453	chr11	0.6427	1.000e+00	5	+	62856381
ENSG00000168003.18	ENSG00000168003.18:s:62856004-62856453	chr11	0.6427	1.000e+00	5	+	62871577
ENSG00000168003.18	ENSG00000168003.18:t:62871577-62871669	chr11	0.9009	1.000e+00	3	+	62856381
ENSG00000168003.18	ENSG00000168003.18:t:62871577-62871669	chr11	0.9009	1.000e+00	3	+	62871577
ENSG00000168003.18	ENSG00000168003.18:t:62871577-62871669	chr11	-0.9393	1.000e+00	3	+	62870837
ENSG00000168003.18	ENSG00000168003.18:t:62871577-62871669	chr11	-0.9393	1.000e+00	3	+	62871577
ENSG00000169371.14	ENSG00000169371.14:t:75620894-75621056	chr15	-0.3843	9.949e-01	7	-	75621056
ENSG00000169371.14	ENSG00000169371.14:t:75620894-75621056	chr15	-0.3843	9.949e-01	7	-	75625666
ENSG00000170949.18	ENSG00000170949.18:s:53091637-53091720	chr19	-0.4094	9.992e-01	3	-	53086321
ENSG00000170949.18	ENSG00000170949.18:s:53091637-53091720	chr19	-0.4094	9.992e-01	3	-	53091637
ENSG00000125354.24	ENSG00000125354.24:s:119628816-119629508	chrX	0.4695	1.000e+00	5	-	119625379
ENSG00000125354.24	ENSG00000125354.24:s:119628816-119629508	chrX	0.4695	1.000e+00	5	-	119629318
ENSG00000125354.24	ENSG00000125354.24:s:119628816-119629508	chrX	-0.4511	1.000e+00	5	-	119618786
ENSG00000125354.24	ENSG00000125354.24:s:119628816-119629508	chrX	-0.4511	1.000e+00	5	-	119629318
ENSG00000128596.17	ENSG00000128596.17:t:128814335-128814919	chr7	-0.4016	9.927e-01	5	+	128812929
ENSG00000128596.17	ENSG00000128596.17:t:128814335-128814919	chr7	-0.4016	9.927e-01	5	+	128814638
ENSG00000128641.19	ENSG00000128641.19:s:191400382-191400468	chr2	-0.3251	9.938e-01	4	+	191400468
ENSG00000128641.19	ENSG00000128641.19:s:191400382-191400468	chr2	-0.3251	9.938e-01	4	+	191400749
ENSG00000128641.19	ENSG00000128641.19:t:191407658-191408189	chr2	-0.2959	9.653e-01	4	+	191402718
ENSG00000128641.19	ENSG00000128641.19:t:191407658-191408189	chr2	-0.2959	9.653e-01	4	+	191408115
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	-0.3740	9.997e-01	9	-	180793097
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	-0.3740	9.997e-01	9	-	180808648
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	0.3771	9.996e-01	9	-	180793097
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	0.3771	9.996e-01	9	-	180802680
ENSG00000168488.19	ENSG00000168488.19:t:28825366-28825406	chr16	-0.2957	9.696e-01	3	+	28823558
ENSG00000168488.19	ENSG00000168488.19:t:28825366-28825406	chr16	-0.2957	9.696e-01	3	+	28825366
ENSG00000178209.17	ENSG00000178209.17:t:143938631-143938692	chr8	-0.3217	9.948e-01	11	-	143938692
ENSG00000178209.17	ENSG00000178209.17:t:143938631-143938692	chr8	-0.3217	9.948e-01	11	-	143953726
ENSG00000187955.13	ENSG00000187955.13:s:120369330-120369485	chr8	0.4139	9.941e-01	3	+	120369485
ENSG00000187955.13	ENSG00000187955.13:s:120369330-120369485	chr8	0.4139	9.941e-01	3	+	120370336
ENSG00000187955.13	ENSG00000187955.13:s:120369330-120369485	chr8	-0.3697	9.788e-01	3	+	120369485
ENSG00000187955.13	ENSG00000187955.13:s:120369330-120369485	chr8	-0.3697	9.788e-01	3	+	120371152
ENSG00000162144.10	ENSG00000162144.10:s:61350991-61351284	chr11	-0.4266	9.909e-01	3	-	61350422
ENSG00000162144.10	ENSG00000162144.10:s:61350991-61351284	chr11	-0.4266	9.909e-01	3	-	61350991
ENSG00000162144.10	ENSG00000162144.10:s:61350991-61351284	chr11	0.4266	9.909e-01	3	-	61349643
ENSG00000162144.10	ENSG00000162144.10:s:61350991-61351284	chr11	0.4266	9.909e-01	3	-	61350991
ENSG00000164038.16	ENSG00000164038.16:s:103066327-103066507	chr4	0.6995	1.000e+00	4	-	103065768
ENSG00000164038.16	ENSG00000164038.16:s:103066327-103066507	chr4	0.6995	1.000e+00	4	-	103066327
ENSG00000164038.16	ENSG00000164038.16:s:103066327-103066507	chr4	-0.3415	9.568e-01	4	-	103057971
ENSG00000164038.16	ENSG00000164038.16:s:103066327-103066507	chr4	-0.3415	9.568e-01	4	-	103066327
ENSG00000164144.16	ENSG00000164144.16:s:152863606-152863714	chr4	0.2987	9.645e-01	3	+	152863714
